[2026-01-26 19:02:16] info: 	z2m: Logging to console, file (filename: log.log)
[2026-01-26 19:04:35] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xbc026efffe674311","ieee_address":"0xbc026efffe674311"},"type":"device_announce"}'
[2026-01-26 19:04:43] info: 	zh:controller: Succesfully interviewed '0xbc026efffe674311'
[2026-01-26 19:04:43] info: 	z2m: Successfully interviewed '0xbc026efffe674311', device has successfully been paired
[2026-01-26 19:04:43] info: 	z2m: Device '0xbc026efffe674311' is supported, identified as: IKEA TRADFRI control outlet (E160x/E170x/E190x)
[2026-01-26 19:04:43] info: 	z2m: Configuring '0xbc026efffe674311'
[2026-01-26 19:04:43] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"TRADFRI control outlet","exposes":[{"features":[{"access":7,"description":"On/off state of the switch","label":"State","name":"state","property":"state","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior","type":"enum","values":["off","on","toggle","previous"]},{"access":2,"category":"config","description":"Initiate device identification","label":"Identify","name":"identify","property":"identify","type":"enum","values":["identify"]},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"E160x/E170x/E190x","options":[{"access":2,"description":"Sets the duration of the identification procedure in seconds (i.e., how long the device would flash).The value ranges from 1 to 30 seconds (default: 3).","label":"Identify timeout","name":"identify_timeout","property":"identify_timeout","type":"numeric","value_max":30,"value_min":1},{"access":2,"description":"State actions will also be published as 'action' when true (default false).","label":"State action","name":"state_action","property":"state_action","type":"binary","value_off":false,"value_on":true}],"source":"native","supports_ota":true,"vendor":"IKEA"},"friendly_name":"0xbc026efffe674311","ieee_address":"0xbc026efffe674311","status":"successful","supported":true},"type":"device_interview"}'
[2026-01-26 19:04:43] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xbc026efffe674311', payload '{"linkquality":81,"state":"ON"}'
[2026-01-26 19:04:43] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xbc026efffe674311', payload '{"linkquality":87,"power_on_behavior":"previous","state":"ON"}'
[2026-01-26 19:04:43] info: 	z2m: Successfully configured '0xbc026efffe674311'
[2026-01-26 19:05:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-livingroom', payload '{"battery":90,"humidity":31.95,"linkquality":51,"power_outage_count":25794,"pressure":1008,"temperature":21.39,"voltage":2985}'
[2026-01-26 19:05:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-livingroom', payload '{"battery":90,"humidity":32.51,"linkquality":51,"power_outage_count":25794,"pressure":1008,"temperature":21.39,"voltage":2985}'
[2026-01-26 19:05:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-livingroom', payload '{"battery":90,"humidity":32.51,"linkquality":51,"power_outage_count":25794,"pressure":1008,"temperature":21.39,"voltage":2985}'
[2026-01-26 19:05:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xbc026efffe674311', payload ''
[2026-01-26 19:05:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-1', payload '{"linkquality":87,"power_on_behavior":"previous","state":"ON"}'
[2026-01-26 19:05:26] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/device/rename', payload '{"data":{"from":"0xbc026efffe674311","homeassistant_rename":false,"to":"onoff-living-room-light-1"},"status":"ok","transaction":"nbktx-2"}'
[2026-01-26 19:07:11] info: 	zh:controller: Interview for '0x6c5cb1fffe5fe294' started
[2026-01-26 19:07:11] info: 	z2m: Device '0x6c5cb1fffe5fe294' joined
[2026-01-26 19:07:11] info: 	z2m: Starting interview of '0x6c5cb1fffe5fe294'
[2026-01-26 19:07:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x6c5cb1fffe5fe294","ieee_address":"0x6c5cb1fffe5fe294"},"type":"device_joined"}'
[2026-01-26 19:07:11] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x6c5cb1fffe5fe294","ieee_address":"0x6c5cb1fffe5fe294","status":"started"},"type":"device_interview"}'
[2026-01-26 19:07:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0x6c5cb1fffe5fe294","ieee_address":"0x6c5cb1fffe5fe294"},"type":"device_announce"}'
[2026-01-26 19:07:22] info: 	zh:controller: Succesfully interviewed '0x6c5cb1fffe5fe294'
[2026-01-26 19:07:22] info: 	z2m: Successfully interviewed '0x6c5cb1fffe5fe294', device has successfully been paired
[2026-01-26 19:07:22] info: 	z2m: Device '0x6c5cb1fffe5fe294' is supported, identified as: IKEA TRADFRI control outlet (E160x/E170x/E190x)
[2026-01-26 19:07:22] info: 	z2m: Configuring '0x6c5cb1fffe5fe294'
[2026-01-26 19:07:22] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"TRADFRI control outlet","exposes":[{"features":[{"access":7,"description":"On/off state of the switch","label":"State","name":"state","property":"state","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior","type":"enum","values":["off","on","toggle","previous"]},{"access":2,"category":"config","description":"Initiate device identification","label":"Identify","name":"identify","property":"identify","type":"enum","values":["identify"]},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"E160x/E170x/E190x","options":[{"access":2,"description":"Sets the duration of the identification procedure in seconds (i.e., how long the device would flash).The value ranges from 1 to 30 seconds (default: 3).","label":"Identify timeout","name":"identify_timeout","property":"identify_timeout","type":"numeric","value_max":30,"value_min":1},{"access":2,"description":"State actions will also be published as 'action' when true (default false).","label":"State action","name":"state_action","property":"state_action","type":"binary","value_off":false,"value_on":true}],"source":"native","supports_ota":true,"vendor":"IKEA"},"friendly_name":"0x6c5cb1fffe5fe294","ieee_address":"0x6c5cb1fffe5fe294","status":"successful","supported":true},"type":"device_interview"}'
[2026-01-26 19:07:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x6c5cb1fffe5fe294', payload '{"linkquality":54,"state":"ON"}'
[2026-01-26 19:07:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x6c5cb1fffe5fe294', payload '{"linkquality":63,"power_on_behavior":"previous","state":"ON"}'
[2026-01-26 19:07:23] info: 	z2m: Successfully configured '0x6c5cb1fffe5fe294'
[2026-01-26 19:07:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0x6c5cb1fffe5fe294', payload ''
[2026-01-26 19:07:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":63,"power_on_behavior":"previous","state":"ON"}'
[2026-01-26 19:07:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/device/rename', payload '{"data":{"from":"0x6c5cb1fffe5fe294","homeassistant_rename":false,"to":"onoff-living-room-light-2"},"status":"ok","transaction":"nbktx-3"}'
[2026-01-26 19:08:05] info: 	zh:controller: Interview for '0xbc026efffe674ad7' started
[2026-01-26 19:08:05] info: 	z2m: Device '0xbc026efffe674ad7' joined
[2026-01-26 19:08:05] info: 	z2m: Starting interview of '0xbc026efffe674ad7'
[2026-01-26 19:08:05] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xbc026efffe674ad7","ieee_address":"0xbc026efffe674ad7"},"type":"device_joined"}'
[2026-01-26 19:08:05] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xbc026efffe674ad7","ieee_address":"0xbc026efffe674ad7","status":"started"},"type":"device_interview"}'
[2026-01-26 19:08:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xbc026efffe674ad7","ieee_address":"0xbc026efffe674ad7"},"type":"device_announce"}'
[2026-01-26 19:08:12] info: 	zhc:ota: [0xbc026efffe674311 | TRADFRI control outlet] Firmware release notes: https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html
[2026-01-26 19:08:12] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-1', payload '{"linkquality":81,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:08:16] info: 	zh:controller: Succesfully interviewed '0xbc026efffe674ad7'
[2026-01-26 19:08:16] info: 	z2m: Successfully interviewed '0xbc026efffe674ad7', device has successfully been paired
[2026-01-26 19:08:16] info: 	z2m: Device '0xbc026efffe674ad7' is supported, identified as: IKEA TRADFRI control outlet (E160x/E170x/E190x)
[2026-01-26 19:08:16] info: 	z2m: Configuring '0xbc026efffe674ad7'
[2026-01-26 19:08:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"TRADFRI control outlet","exposes":[{"features":[{"access":7,"description":"On/off state of the switch","label":"State","name":"state","property":"state","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior","type":"enum","values":["off","on","toggle","previous"]},{"access":2,"category":"config","description":"Initiate device identification","label":"Identify","name":"identify","property":"identify","type":"enum","values":["identify"]},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"E160x/E170x/E190x","options":[{"access":2,"description":"Sets the duration of the identification procedure in seconds (i.e., how long the device would flash).The value ranges from 1 to 30 seconds (default: 3).","label":"Identify timeout","name":"identify_timeout","property":"identify_timeout","type":"numeric","value_max":30,"value_min":1},{"access":2,"description":"State actions will also be published as 'action' when true (default false).","label":"State action","name":"state_action","property":"state_action","type":"binary","value_off":false,"value_on":true}],"source":"native","supports_ota":true,"vendor":"IKEA"},"friendly_name":"0xbc026efffe674ad7","ieee_address":"0xbc026efffe674ad7","status":"successful","supported":true},"type":"device_interview"}'
[2026-01-26 19:08:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xbc026efffe674ad7', payload '{"linkquality":54,"state":"ON"}'
[2026-01-26 19:08:17] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xbc026efffe674ad7', payload '{"linkquality":54,"power_on_behavior":"previous","state":"ON"}'
[2026-01-26 19:08:17] info: 	z2m: Successfully configured '0xbc026efffe674ad7'
[2026-01-26 19:08:29] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xbc026efffe674ad7', payload ''
[2026-01-26 19:08:29] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-3', payload '{"linkquality":54,"power_on_behavior":"previous","state":"ON"}'
[2026-01-26 19:08:29] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/device/rename', payload '{"data":{"from":"0xbc026efffe674ad7","homeassistant_rename":false,"to":"onoff-living-room-light-3"},"status":"ok","transaction":"nbktx-4"}'
[2026-01-26 19:08:53] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-livingroom', payload '{"battery":90,"humidity":32.51,"linkquality":51,"power_outage_count":25794,"pressure":1008,"temperature":20.88,"voltage":2985}'
[2026-01-26 19:08:53] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-livingroom', payload '{"battery":90,"humidity":33.22,"linkquality":51,"power_outage_count":25794,"pressure":1008,"temperature":20.88,"voltage":2985}'
[2026-01-26 19:08:53] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-livingroom', payload '{"battery":90,"humidity":33.22,"linkquality":51,"power_outage_count":25794,"pressure":1008,"temperature":20.88,"voltage":2985}'
[2026-01-26 19:08:54] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/add', payload '{"data":{"friendly_name":"onoff-living-room-light","id":1},"status":"ok","transaction":"nbktx-5"}'
[2026-01-26 19:09:02] info: 	z2m: Adding endpoint '1' of device 'onoff-living-room-light-1' to group 'onoff-living-room-light'
[2026-01-26 19:09:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/members/add', payload '{"data":{"device":"0xbc026efffe674311","endpoint":1,"group":"1"},"status":"ok","transaction":"nbktx-6"}'
[2026-01-26 19:09:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light/availability', payload '{"state":"offline"}'
[2026-01-26 19:09:06] info: 	z2m: Adding endpoint '1' of device 'onoff-living-room-light-2' to group 'onoff-living-room-light'
[2026-01-26 19:09:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/members/add', payload '{"data":{"device":"0x6c5cb1fffe5fe294","endpoint":1,"group":"1"},"status":"ok","transaction":"nbktx-7"}'
[2026-01-26 19:09:08] info: 	zhc:ota: [0xbc026efffe674ad7 | TRADFRI control outlet] Firmware release notes: https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html
[2026-01-26 19:09:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-3', payload '{"linkquality":63,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:09:13] info: 	z2m: Adding endpoint '1' of device 'onoff-living-room-light-3' to group 'onoff-living-room-light'
[2026-01-26 19:09:13] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/members/add', payload '{"data":{"device":"0xbc026efffe674ad7","endpoint":1,"group":"1"},"status":"ok","transaction":"nbktx-8"}'
[2026-01-26 19:09:15] info: 	zhc:ota: [0x6c5cb1fffe5fe294 | TRADFRI control outlet] Firmware release notes: https://ww8.ikea.com/ikeahomesmart/releasenotes/releasenotes.html
[2026-01-26 19:09:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":63,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:09:40] info: 	z2m: Changed config for group 1
[2026-01-26 19:09:40] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{},"id":"1","restart_required":true,"to":{"off_state":"last_member_state"}},"status":"ok","transaction":"nbktx-9"}'
[2026-01-26 19:09:43] info: 	z2m: Changed config for group 1
[2026-01-26 19:09:43] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{"off_state":"last_member_state"},"id":"1","restart_required":true,"to":{"off_state":"all_members_off"}},"status":"ok","transaction":"nbktx-10"}'
[2026-01-26 19:09:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":60,"power_on_behavior":"previous","state":"OFF","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:10:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light', payload '{"state":"ON"}'
[2026-01-26 19:10:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":63,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:10:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":66,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:10:49] info: 	z2m: Changed config for group 1
[2026-01-26 19:10:49] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{"off_state":"all_members_off"},"id":"1","restart_required":true,"to":{"off_state":"all_members_off"}},"status":"ok","transaction":"nbktx-11"}'
[2026-01-26 19:12:07] info: 	z2m: Changed config for group 1
[2026-01-26 19:12:07] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{"off_state":"all_members_off"},"id":"1","restart_required":true,"to":{"filtered_attributes":[],"off_state":"all_members_off"}},"status":"ok","transaction":"nbktx-12"}'
[2026-01-26 19:12:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/health', payload '{"response_time":1769451140002,"os":{"load_average":[0.02,0.06,0.06],"memory_used_mb":414.14,"memory_percent":2.5534},"process":{"uptime_sec":608,"memory_used_mb":128.36,"memory_percent":0.7914},"mqtt":{"connected":true,"queued":0,"published":199,"received":47},"devices":{"0x00158d000423e554":{"messages":10,"messages_per_sec":0.0169,"leave_count":0,"network_address_changes":0},"0xbc026efffe674311":{"messages":17,"messages_per_sec":0.0363,"leave_count":0,"network_address_changes":0},"0x6c5cb1fffe5fe294":{"messages":20,"messages_per_sec":0.0648,"leave_count":0,"network_address_changes":0},"0xbc026efffe674ad7":{"messages":17,"messages_per_sec":0.0668,"leave_count":0,"network_address_changes":0}}}'
[2026-01-26 19:12:30] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-1', payload '{"linkquality":72,"power_on_behavior":"previous","state":"OFF","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:12:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":63,"power_on_behavior":"previous","state":"OFF","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:12:32] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":60,"power_on_behavior":"previous","state":"OFF","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:12:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light', payload '{"state":"OFF"}'
[2026-01-26 19:12:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-3', payload '{"linkquality":66,"power_on_behavior":"previous","state":"OFF","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:12:56] info: 	z2m: Changed config for group 1
[2026-01-26 19:12:56] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{"filtered_attributes":[],"off_state":"all_members_off"},"id":"1","restart_required":true,"to":{"filtered_attributes":[],"off_state":"all_members_off"}},"status":"ok","transaction":"nbktx-13"}'
[2026-01-26 19:13:00] info: 	z2m: Changed config for group 1
[2026-01-26 19:13:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{"filtered_attributes":[],"off_state":"all_members_off"},"id":"1","restart_required":true,"to":{"filtered_attributes":[],"off_state":"all_members_off"}},"status":"ok","transaction":"nbktx-14"}'
[2026-01-26 19:13:02] info: 	z2m: Changed config for group 1
[2026-01-26 19:13:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{"filtered_attributes":[],"off_state":"all_members_off"},"id":"1","restart_required":true,"to":{"filtered_attributes":[],"off_state":"last_member_state"}},"status":"ok","transaction":"nbktx-15"}'
[2026-01-26 19:13:04] info: 	z2m: Changed config for group 1
[2026-01-26 19:13:04] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/group/options', payload '{"data":{"from":{"filtered_attributes":[],"off_state":"last_member_state"},"id":"1","restart_required":true,"to":{"filtered_attributes":[],"off_state":"last_member_state"}},"status":"ok","transaction":"nbktx-16"}'
[2026-01-26 19:13:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light', payload '{"state":"ON"}'
[2026-01-26 19:13:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-1', payload '{"linkquality":90,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:13:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-1', payload '{"linkquality":87,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:13:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":66,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:13:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-2', payload '{"linkquality":63,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:13:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-3', payload '{"linkquality":66,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:13:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/onoff-living-room-light-3', payload '{"linkquality":63,"power_on_behavior":"previous","state":"ON","update":{"installed_version":587765297,"latest_version":587765297,"state":"idle"}}'
[2026-01-26 19:13:30] info: 	z2m: Zigbee: allowing new devices to join.
[2026-01-26 19:13:30] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254},"status":"ok","transaction":"nbktx-17"}'
[2026-01-26 19:13:36] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"temp-outside","ieee_address":"0xa4c13891e06e629d"},"type":"device_announce"}'
[2026-01-26 19:13:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-outside', payload '{"battery":100,"humidity":60.32,"linkquality":27,"temperature":4.43,"voltage":3000}'
[2026-01-26 19:13:37] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-outside', payload '{"battery":100,"humidity":53.1,"linkquality":36,"temperature":4.43,"voltage":3000}'
[2026-01-26 19:13:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-outside', payload '{"battery":87,"humidity":53.1,"linkquality":48,"temperature":4.43,"voltage":2500}'
[2026-01-26 19:14:36] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/temp-outside', payload '{"battery":87,"humidity":53.1,"linkquality":30,"temperature":4.07,"voltage":2500}'
